visit_year	sample_date	visit_month	station_name	sample_latitude_dd	sample_longitude_dd	water_depth_m	sample_id	sample_min_depth_m	sample_max_depth_m	scientific_name	species_flag_code	size_class	trophic_type	parameter	value	unit	plankton_group	taxon_kingdom	taxon_phylum	taxon_class	taxon_order	taxon_family	taxon_genus	taxon_hierarchy
2017	2017-09-13	09	B1	58.80317	17.62533	39.6		0	20	Skeletonema			AU	Biovolume concentration	0.0125025	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2017	2017-08-30	08	B1	58.80317	17.62533	42.5		0	20	Skeletonema			AU	Biovolume concentration	0.000259962	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2017	2017-08-21	08	B1	58.80317	17.62533	42		0	20	Skeletonema				Biovolume concentration	0.0	mm3/l								
2017	2017-08-02	08	B1	58.80317	17.62533	40		0	20	Skeletonema				Biovolume concentration	0.0	mm3/l								
2017	2017-07-18	07	B1	58.80317	17.62533			0	20	Skeletonema			AU	Biovolume concentration	0.00171087	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2017	2017-07-05	07	B1	58.80317	17.62533	41		0	20	Skeletonema			AU	Biovolume concentration	0.00855437	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2017	2017-06-20	06	B1	58.80317	17.62533	40		0	20	Skeletonema			AU	Biovolume concentration	0.00677769	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2017	2017-06-13	06	B1	58.80317	17.62533	41.3		0	20	Skeletonema			AU	Biovolume concentration	0.000987043	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2017	2017-05-22	05	B1	58.80317	17.62533	41		0	20	Skeletonema			AU	Biovolume concentration	0.000197409	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2017	2017-05-08	05	B1	58.80317	17.62533	41.4		0	20	Skeletonema				Biovolume concentration	0.0	mm3/l								
2017	2017-04-27	04	B1	58.80317	17.62533	40.7		0	20	Skeletonema			AU	Biovolume concentration	0.000197409	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2017	2017-04-18	04	B1	58.80317	17.62533	41.4		0	20	Skeletonema			AU	Biovolume concentration	0.000131606	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2017	2017-04-11	04	B1	58.80317	17.62533			0	20	Skeletonema			AU	Biovolume concentration	0.0105943	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2017	2017-04-03	04	B1	58.80317	17.62533	42.6		0	20	Skeletonema			AU	Biovolume concentration	0.1564404	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2017	2017-03-28	03	B1	58.80317	17.62533	41.9		0	20	Skeletonema			AU	Biovolume concentration	0.1431146	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2017	2017-03-20	03	B1	58.80317	17.62533	43		0	20	Skeletonema			AU	Biovolume concentration	0.20789719999999998	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2017	2017-03-15	03	B1	58.80317	17.62533	42		0	20	Skeletonema			AU	Biovolume concentration	0.16843360999999998	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2017	2017-02-27	02	B1	58.80317	17.62533	42.5		0	20	Skeletonema			AU	Biovolume concentration	0.02464004	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2017	2017-02-14	02	B1	58.80317	17.62533	42.5		0	20	Skeletonema			AU	Biovolume concentration	0.02423384	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2017	2017-01-17	01	B1	58.80317	17.62533	44.1		0	20	Skeletonema			AU	Biovolume concentration	0.00402941	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2016	2016-12-13	12	B1	58.80317	17.62533	41.5		0	20	Skeletonema			AU	Biovolume concentration	0.00292457	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2016	2016-11-15	11	B1	58.80317	17.62533	42		0	20	Skeletonema			AU	Biovolume concentration	9.74857e-05	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2016	2016-11-08	11	B1	58.80317	17.62533	40.8		0	20	Skeletonema				Biovolume concentration	0.0	mm3/l								
2016	2016-10-17	10	B1	58.80317	17.62533	42.1		0	20	Skeletonema			AU	Biovolume concentration	0.000324952	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2016	2016-10-03	10	B1	58.80317	17.62533	41.1		0	20	Skeletonema			AU	Biovolume concentration	0.000259962	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2016	2016-09-13	09	B1	58.80317	17.62533	40.5		0	20	Skeletonema			AU	Biovolume concentration	0.000131606	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2016	2016-08-31	08	B1	58.80317	17.62533			0	20	Skeletonema				Biovolume concentration	0.0	mm3/l								
2016	2016-08-16	08	B1	58.80317	17.62533	42		0	20	Skeletonema			AU	Biovolume concentration	0.000329014	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2016	2016-08-03	08	B1	58.80317	17.62533	41.7		0	20	Skeletonema				Biovolume concentration	0.0	mm3/l								
2016	2016-07-19	07	B1	58.80317	17.62533	41.7		0	20	Skeletonema			AU	Biovolume concentration	6.58028e-05	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2016	2016-07-11	07	B1	58.80317	17.62533	42		0	20	Skeletonema			AU	Biovolume concentration	0.00046062	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2016	2016-06-21	06	B1	58.80317	17.62533	42		0	20	Skeletonema			AU	Biovolume concentration	0.00216093	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2016	2016-06-09	06	B1	58.80317	17.62533	41.5		0	20	Skeletonema			AU	Biovolume concentration	6.58028e-05	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2016	2016-05-25	05	B1	58.80317	17.62533	41.5		0	20	Skeletonema				Biovolume concentration	0.0	mm3/l								
2016	2016-05-09	05	B1	58.80317	17.62533	41		0	20	Skeletonema				Biovolume concentration	0.0	mm3/l								
2016	2016-04-27	04	B1	58.80317	17.62533	42		0	20	Skeletonema			AU	Biovolume concentration	0.000658028	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2016	2016-04-19	04	B1	58.80317	17.62533	42		0	20	Skeletonema			AU	Biovolume concentration	0.000197409	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2016	2016-04-11	04	B1	58.80317	17.62533	41.3		0	20	Skeletonema			AU	Biovolume concentration	0.000658028	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2016	2016-04-05	04	B1	58.80317	17.62533	40.5		0	20	Skeletonema			AU	Biovolume concentration	0.0022373	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2016	2016-03-29	03	B1	58.80317	17.62533	41		0	20	Skeletonema			AU	Biovolume concentration	0.00092124	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2016	2016-03-14	03	B1	58.80317	17.62533			0	20	Skeletonema			AU	Biovolume concentration	0.00107234	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2016	2016-02-16	02	B1	58.80317	17.62533	41		0	20	Skeletonema			AU	Biovolume concentration	0.00188472	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2016	2016-01-12	01	B1	58.80317	17.62533	41		0	20	Skeletonema			AU	Biovolume concentration	0.000146229	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2015	2015-12-08	12	B1	58.80317	17.62533	41	1	0	20	Skeletonema			AU	Biovolume concentration	0.00074739	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2015	2015-11-10	11	B1	58.80317	17.62533	42	1	0	20	Skeletonema			AU	Biovolume concentration	0.00620659	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2015	2015-10-21	10	B1	58.80317	17.62533	42.9	1	0	20	Skeletonema			AU	Biovolume concentration	0.014674	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2015	2015-10-06	10	B1	58.80317	17.62533		1	0	20	Skeletonema			AU	Biovolume concentration	0.0646736	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2015	2015-09-23	09	B1	58.80317	17.62533	42	1	0	20	Skeletonema			AU	Biovolume concentration	0.00157927	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2015	2015-09-08	09	B1	58.80317	17.62533		1	0	20	Skeletonema			AU	Biovolume concentration	0.000526423	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2015	2015-08-26	08	B1	58.80317	17.62533	41	1	0	20	Skeletonema				Biovolume concentration	0.0	mm3/l								
2015	2015-08-11	08	B1	58.80317	17.62533	40.8	1	0	20	Skeletonema			AU	Biovolume concentration	0.00046062	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2015	2015-07-30	07	B1	58.80317	17.62533	40.2	1	0	20	Skeletonema			AU	Biovolume concentration	0.00111865	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2015	2015-07-14	07	B1	58.80317	17.62533	45	1	0	20	Skeletonema			AU	Biovolume concentration	0.0411268	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2015	2015-07-01	07	B1	58.80317	17.62533	41.5	1	0	20	Skeletonema			AU	Biovolume concentration	0.00282952	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2015	2015-06-16	06	B1	58.80317	17.62533	41.5	1	0	20	Skeletonema			AU	Biovolume concentration	0.0169113	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2015	2015-06-04	06	B1	58.80317	17.62533	42	1	0	20	Skeletonema			AU	Biovolume concentration	0.00162476	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2015	2015-05-21	05	B1	58.80317	17.62533	42	1	0	20	Skeletonema			AU	Biovolume concentration	0.000658028	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2015	2015-05-05	05	B1	58.80317	17.62533	42.8	1	0	20	Skeletonema			AU	Biovolume concentration	0.000131606	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2015	2015-04-28	04	B1	58.80317	17.62533	41.2	1	0	20	Skeletonema			AU	Biovolume concentration	0.000197409	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2015	2015-04-22	04	B1	58.80317	17.62533	41	1	0	20	Skeletonema			AU	Biovolume concentration	0.000197409	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2015	2015-04-14	04	B1	58.80317	17.62533	42	1	0	20	Skeletonema			AU	Biovolume concentration	0.00789634	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2015	2015-04-08	04	B1	58.80317	17.62533		1	0	20	Skeletonema			AU	Biovolume concentration	0.0346781	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2015	2015-03-31	03	B1	58.80317	17.62533	40	1	0	20	Skeletonema			AU	Biovolume concentration	0.164009	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2015	2015-03-25	03	B1	58.80317	17.62533	41	1	0	20	Skeletonema			AU	Biovolume concentration	0.187129	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2015	2015-03-11	03	B1	58.80317	17.62533	42.5	1	0	20	Skeletonema			AU	Biovolume concentration	0.00237215	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2015	2015-02-10	02	B1	58.80317	17.62533	42	1	0	20	Skeletonema			AU	Biovolume concentration	0.00113733	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2015	2015-01-22	01	B1	58.80317	17.62533	42	1	0	20	Skeletonema			AU	Biovolume concentration	0.000422438	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2014	2014-12-09	12	B1	58.80317	17.62533	42.5		0	20	Skeletonema			AU	Biovolume concentration	0.000454933	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2014	2014-11-11	11	B1	58.80317	17.62533	40		0	20	Skeletonema			AU	Biovolume concentration	0.00113733	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2014	2014-10-21	10	B1	58.80317	17.62533	40.2		0	20	Skeletonema			AU	Biovolume concentration	0.000714895	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2014	2014-10-09	10	B1	58.80317	17.62533			0	20	Skeletonema			AU	Biovolume concentration	0.000389943	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2014	2014-09-23	09	B1	58.80317	17.62533	41.5		0	20	Skeletonema			AU	Biovolume concentration	0.000129981	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2014	2014-09-09	09	B1	58.80317	17.62533			0	20	Skeletonema			AU	Biovolume concentration	0.00500102	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2014	2014-08-26	08	B1	58.80317	17.62533			0	20	Skeletonema			AU	Biovolume concentration	0.00370446	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2014	2014-08-12	08	B1	58.80317	17.62533			0	20	Skeletonema				Biovolume concentration	0.0	mm3/l								
2014	2014-07-31	07	B1	58.80317	17.62533	40.2		0	20	Skeletonema				Biovolume concentration	0.0	mm3/l								
2014	2014-07-17	07	B1	58.80317	17.62533	41.3		0	20	Skeletonema				Biovolume concentration	0.0	mm3/l								
2014	2014-07-03	07	B1	58.80317	17.62533			0	20	Skeletonema			AU	Biovolume concentration	0.0022373	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2014	2014-06-16	06	B1	58.80317	17.62533			0	20	Skeletonema			AU	Biovolume concentration	0.00144766	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2014	2014-06-03	06	B1	58.80317	17.62533	41.5		0	14	Skeletonema				Biovolume concentration	0.0	mm3/l								
2014	2014-05-19	05	B1	58.80317	17.62533	41		0	20	Skeletonema				Biovolume concentration	0.0	mm3/l								
2014	2014-05-06	05	B1	58.80317	17.62533	41		0	20	Skeletonema			AU	Biovolume concentration	9.74857e-05	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2014	2014-04-29	04	B1	58.80317	17.62533	42		0	20	Skeletonema			AU	Biovolume concentration	0.000723831	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2014	2014-04-22	04	B1	58.80317	17.62533	41		0	20	Skeletonema			AU	Biovolume concentration	0.000987043	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2014	2014-04-15	04	B1	58.80317	17.62533			0	20	Skeletonema			AU	Biovolume concentration	0.0103968	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2014	2014-04-08	04	B1	58.80317	17.62533			0	20	Skeletonema			AU	Biovolume concentration	0.220665	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2014	2014-04-01	04	B1	58.80317	17.62533			0	20	Skeletonema			AU	Biovolume concentration	0.0210569	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2014	2014-03-24	03	B1	58.80317	17.62533	41		0	20	Skeletonema			AU	Biovolume concentration	0.0054267	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2014	2014-03-10	03	B1	58.80317	17.62533	43		0	20	Skeletonema			AU	Biovolume concentration	0.00191722	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2014	2014-02-11	02	B1	58.80317	17.62533	42		0	20	Skeletonema			AU	Biovolume concentration	0.0003412	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2014	2014-01-14	01	B1	58.80317	17.62533	42		0	20	Skeletonema			AU	Biovolume concentration	6.49905e-05	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2013	2013-12-11	12	B1	58.80317	17.62533	42	1	0	20	Skeletonema			AU	Biovolume concentration	0.000421949	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2013	2013-11-11	11	B1	58.80317	17.62533		1	0	20	Skeletonema			AU	Biovolume concentration	0.000973728	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2013	2013-10-31	10	B1	58.80317	17.62533	41	1	0	20	Skeletonema			AU	Biovolume concentration	0.000324576	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
2013	2013-10-08	10	B1	58.80317	17.62533	43	1	0	20	Skeletonema				Biovolume concentration	0.0	mm3/l								
2013	2013-09-24	09	B1	58.80317	17.62533	42	1	0	20	Skeletonema				Biovolume concentration	0.0	mm3/l								
2013	2013-09-10	09	B1	58.80317	17.62533		1	0	20	Skeletonema				Biovolume concentration	0.0	mm3/l								
2013	2013-08-27	08	B1	58.80317	17.62533		1	0	20	Skeletonema				Biovolume concentration	0.0	mm3/l								
2013	2013-08-13	08	B1	58.80317	17.62533	40.5	1	0	20	Skeletonema				Biovolume concentration	0.0	mm3/l								
2013	2013-07-30	07	B1	58.80317	17.62533	41.5	1	0	20	Skeletonema				Biovolume concentration	0.0	mm3/l								
2013	2013-07-16	07	B1	58.80317	17.62533	43	1	0	20	Skeletonema				Biovolume concentration	0.0	mm3/l								
2013	2013-07-03	07	B1	58.80317	17.62533	43	1	0	20	Skeletonema				Biovolume concentration	0.0	mm3/l								
2013	2013-06-17	06	B1	58.80317	17.62533	41	1	0	20	Skeletonema			AU	Biovolume concentration	0.004600865	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Skeletonemaceae	Skeletonema	
