visit_year	sample_date	visit_month	station_name	sample_latitude_dd	sample_longitude_dd	water_depth_m	sample_id	sample_min_depth_m	sample_max_depth_m	scientific_name	species_flag_code	size_class	trophic_type	parameter	value	unit	plankton_group	taxon_kingdom	taxon_phylum	taxon_class	taxon_order	taxon_family	taxon_genus	taxon_hierarchy
2018	2018-08-29	08	B1	58.80317	17.62533	43		0	20	Dinoflagellates			-AU-MX	Biovolume concentration	0.025184548	mm3/l								
2018	2018-08-29	08	B1	58.80317	17.62533	43		0	20	Other protozoa				Biovolume concentration	0.0	mm3/l								
2018	2018-08-14	08	B1	58.80317	17.62533	42		0	20	Diatoms			-AU	Biovolume concentration	0.032529309199999995	mm3/l								
2018	2018-08-14	08	B1	58.80317	17.62533	42		0	20	Cyanobacteria			-AU	Biovolume concentration	0.0019938679999999998	mm3/l		Bacteria	Cyanobacteria					
2018	2018-08-14	08	B1	58.80317	17.62533	42		0	20	Dinoflagellates			-AU-MX	Biovolume concentration	0.015638188	mm3/l								
2018	2018-08-14	08	B1	58.80317	17.62533	42		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.1371782785	mm3/l								
2018	2018-07-30	07	B1	58.80317	17.62533	41		0	20	Diatoms			-AU	Biovolume concentration	0.0071705721	mm3/l								
2018	2018-07-30	07	B1	58.80317	17.62533	41		0	20	Cyanobacteria			-AU	Biovolume concentration	0.07655579719999998	mm3/l		Bacteria	Cyanobacteria					
2018	2018-07-30	07	B1	58.80317	17.62533	41		0	20	Dinoflagellates			-AU-MX	Biovolume concentration	0.008862043	mm3/l								
2018	2018-07-30	07	B1	58.80317	17.62533	41		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.16493026143	mm3/l								
2018	2018-07-17	07	B1	58.80317	17.62533	41		0	20	Dinoflagellates			-AU-MX	Biovolume concentration	0.48114954	mm3/l								
2018	2018-07-17	07	B1	58.80317	17.62533	41		0	20	Other microalgae			-AU-MX	Biovolume concentration	1.2752037037	mm3/l								
2018	2018-07-17	07	B1	58.80317	17.62533	41		0	20	Cyanobacteria			-AU	Biovolume concentration	0.339317857	mm3/l		Bacteria	Cyanobacteria					
2018	2018-07-17	07	B1	58.80317	17.62533	41		0	20	Diatoms			-AU	Biovolume concentration	0.0066302853	mm3/l								
2018	2018-07-17	07	B1	58.80317	17.62533	41		0	20	Other protozoa				Biovolume concentration	0.0	mm3/l								
2018	2018-07-04	07	B1	58.80317	17.62533	42.2		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.5299217001000001	mm3/l								
2018	2018-07-04	07	B1	58.80317	17.62533	42.2		0	20	Cyanobacteria			-AU	Biovolume concentration	0.33132664999999994	mm3/l		Bacteria	Cyanobacteria					
2018	2018-07-04	07	B1	58.80317	17.62533	42.2		0	20	Diatoms			-AU	Biovolume concentration	0.006445406999999999	mm3/l								
2018	2018-07-04	07	B1	58.80317	17.62533	42.2		0	20	Dinoflagellates			-AU-MX	Biovolume concentration	0.24513622999999998	mm3/l								
2018	2018-07-04	07	B1	58.80317	17.62533	42.2		0	20	Other protozoa				Biovolume concentration	0.0	mm3/l								
2018	2018-06-19	06	B1	58.80317	17.62533	41		0	20	Dinoflagellates			-AU-MX	Biovolume concentration	0.085971539	mm3/l								
2018	2018-06-19	06	B1	58.80317	17.62533	41		0	20	Cyanobacteria			-AU	Biovolume concentration	0.10947432280000001	mm3/l		Bacteria	Cyanobacteria					
2018	2018-06-19	06	B1	58.80317	17.62533	41		0	20	Diatoms			-AU	Biovolume concentration	0.004939435399999999	mm3/l								
2018	2018-06-19	06	B1	58.80317	17.62533	41		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.24006221056000002	mm3/l								
2018	2018-06-19	06	B1	58.80317	17.62533	41		0	20	Other protozoa				Biovolume concentration	0.0	mm3/l								
2018	2018-06-07	06	B1	58.80317	17.62533	41.5		0	20	Cyanobacteria			-AU	Biovolume concentration	0.1504267238	mm3/l		Bacteria	Cyanobacteria					
2018	2018-06-07	06	B1	58.80317	17.62533	41.5		0	20	Diatoms			-AU	Biovolume concentration	0.0010636513	mm3/l								
2018	2018-06-07	06	B1	58.80317	17.62533	41.5		0	20	Dinoflagellates			-AU-MX	Biovolume concentration	0.087545879	mm3/l								
2018	2018-06-07	06	B1	58.80317	17.62533	41.5		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.42612166708000004	mm3/l								
2018	2018-06-07	06	B1	58.80317	17.62533	41.5		0	20	Other protozoa				Biovolume concentration	0.0	mm3/l								
2018	2018-05-21	05	B1	58.80317	17.62533	42.6		0	20	Dinoflagellates			-AU	Biovolume concentration	0.048057587	mm3/l								
2018	2018-05-21	05	B1	58.80317	17.62533	42.6		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.1505173198	mm3/l								
2018	2018-05-21	05	B1	58.80317	17.62533	42.6		0	20	Cyanobacteria			-AU	Biovolume concentration	0.020565108000000002	mm3/l		Bacteria	Cyanobacteria					
2018	2018-05-21	05	B1	58.80317	17.62533	42.6		0	20	Diatoms			-AU	Biovolume concentration	0.002655484	mm3/l								
2018	2018-05-21	05	B1	58.80317	17.62533	42.6		0	20	Other protozoa				Biovolume concentration	0.0	mm3/l								
2018	2018-05-07	05	B1	58.80317	17.62533	41		0	20	Cyanobacteria			-AU	Biovolume concentration	0.000104287	mm3/l		Bacteria	Cyanobacteria					
2018	2018-05-07	05	B1	58.80317	17.62533	41		0	20	Diatoms			-AU	Biovolume concentration	0.0066065034	mm3/l								
2018	2018-05-07	05	B1	58.80317	17.62533	41		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.13861659686000002	mm3/l								
2018	2018-05-07	05	B1	58.80317	17.62533	41		0	20	Dinoflagellates			-AU-MX	Biovolume concentration	0.17013541100000001	mm3/l								
2018	2018-05-07	05	B1	58.80317	17.62533	41		0	20	Other protozoa				Biovolume concentration	0.0	mm3/l								
2018	2018-04-24	04	B1	58.80317	17.62533	43		0	20	Diatoms			-AU	Biovolume concentration	0.078900116	mm3/l								
2018	2018-04-24	04	B1	58.80317	17.62533	43		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.14592916920000001	mm3/l								
2018	2018-04-24	04	B1	58.80317	17.62533	43		0	20	Dinoflagellates			-AU-MX	Biovolume concentration	0.9583687470000001	mm3/l								
2018	2018-04-24	04	B1	58.80317	17.62533	43		0	20	Cyanobacteria				Biovolume concentration	0.0	mm3/l		Bacteria	Cyanobacteria					
2018	2018-04-24	04	B1	58.80317	17.62533	43		0	20	Other protozoa				Biovolume concentration	0.0	mm3/l								
2018	2018-04-17	04	B1	58.80317	17.62533	40		0	20	Diatoms			-AU	Biovolume concentration	0.17543123759999998	mm3/l								
2018	2018-04-17	04	B1	58.80317	17.62533	40		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.09408986299999998	mm3/l								
2018	2018-04-17	04	B1	58.80317	17.62533	40		0	20	Dinoflagellates			-AU	Biovolume concentration	1.069091585	mm3/l								
2018	2018-04-17	04	B1	58.80317	17.62533	40		0	20	Cyanobacteria				Biovolume concentration	0.0	mm3/l		Bacteria	Cyanobacteria					
2018	2018-04-17	04	B1	58.80317	17.62533	40		0	20	Other protozoa				Biovolume concentration	0.0	mm3/l								
2018	2018-04-11	04	B1	58.80317	17.62533	41		0	20	Diatoms			-AU	Biovolume concentration	0.368684712	mm3/l								
2018	2018-04-11	04	B1	58.80317	17.62533	41		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.1251807119	mm3/l								
2018	2018-04-11	04	B1	58.80317	17.62533	41		0	20	Dinoflagellates			-AU-MX	Biovolume concentration	0.920918772	mm3/l								
2018	2018-04-11	04	B1	58.80317	17.62533	41		0	20	Cyanobacteria				Biovolume concentration	0.0	mm3/l		Bacteria	Cyanobacteria					
2018	2018-04-11	04	B1	58.80317	17.62533	41		0	20	Other protozoa				Biovolume concentration	0.0	mm3/l								
2018	2018-04-04	04	B1	58.80317	17.62533	43		0	20	Cyanobacteria			-AU	Biovolume concentration	0.00053766	mm3/l		Bacteria	Cyanobacteria					
2018	2018-04-04	04	B1	58.80317	17.62533	43		0	20	Diatoms			-AU	Biovolume concentration	0.36610550529999997	mm3/l								
2018	2018-04-04	04	B1	58.80317	17.62533	43		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.15416143345000008	mm3/l								
2018	2018-04-04	04	B1	58.80317	17.62533	43		0	20	Dinoflagellates			-AU	Biovolume concentration	0.7063181590000001	mm3/l								
2018	2018-04-04	04	B1	58.80317	17.62533	43		0	20	Other protozoa				Biovolume concentration	0.0	mm3/l								
2018	2018-03-27	03	B1	58.80317	17.62533	43		0	20	Diatoms			-AU	Biovolume concentration	0.056358841500000006	mm3/l								
2018	2018-03-27	03	B1	58.80317	17.62533	43		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.10306229716000001	mm3/l								
2018	2018-03-27	03	B1	58.80317	17.62533	43		0	20	Dinoflagellates			-AU	Biovolume concentration	0.7510954578	mm3/l								
2018	2018-03-27	03	B1	58.80317	17.62533	43		0	20	Cyanobacteria				Biovolume concentration	0.0	mm3/l		Bacteria	Cyanobacteria					
2018	2018-03-27	03	B1	58.80317	17.62533	43		0	20	Other protozoa				Biovolume concentration	0.0	mm3/l								
2018	2018-03-20	03	B1	58.80317	17.62533	42		0	20	Diatoms			-AU	Biovolume concentration	0.0070884222	mm3/l								
2018	2018-03-20	03	B1	58.80317	17.62533	42		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.10715606600000002	mm3/l								
2018	2018-03-20	03	B1	58.80317	17.62533	42		0	20	Dinoflagellates			-AU	Biovolume concentration	0.1236124538	mm3/l								
2018	2018-03-20	03	B1	58.80317	17.62533	42		0	20	Cyanobacteria				Biovolume concentration	0.0	mm3/l		Bacteria	Cyanobacteria					
2018	2018-03-20	03	B1	58.80317	17.62533	42		0	20	Other protozoa				Biovolume concentration	0.0	mm3/l								
2018	2018-03-05	03	B1	58.80317	17.62533	42		0	20	Diatoms			-AU	Biovolume concentration	0.0022525912	mm3/l								
2018	2018-03-05	03	B1	58.80317	17.62533	42		0	20	Cyanobacteria			-AU	Biovolume concentration	0.00706324	mm3/l		Bacteria	Cyanobacteria					
2018	2018-03-05	03	B1	58.80317	17.62533	42		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.11763234949999998	mm3/l								
2018	2018-03-05	03	B1	58.80317	17.62533	42		0	20	Dinoflagellates			-AU	Biovolume concentration	0.045299719	mm3/l								
2018	2018-03-05	03	B1	58.80317	17.62533	42		0	20	Other protozoa				Biovolume concentration	0.0	mm3/l								
2018	2018-02-14	02	B1	58.80317	17.62533			0	20	Diatoms			-AU	Biovolume concentration	0.001861394	mm3/l								
2018	2018-02-14	02	B1	58.80317	17.62533			0	20	Cyanobacteria			-AU	Biovolume concentration	0.000246883	mm3/l		Bacteria	Cyanobacteria					
2018	2018-02-14	02	B1	58.80317	17.62533			0	20	Dinoflagellates			-AU-MX	Biovolume concentration	0.0070196	mm3/l								
2018	2018-02-14	02	B1	58.80317	17.62533			0	20	Other microalgae			-AU-MX	Biovolume concentration	0.0292063111	mm3/l								
2018	2018-02-14	02	B1	58.80317	17.62533			0	20	Other protozoa				Biovolume concentration	0.0	mm3/l								
2018	2018-01-23	01	B1	58.80317	17.62533	40.9		0	20	Cyanobacteria			-AU	Biovolume concentration	0.00180864	mm3/l		Bacteria	Cyanobacteria					
2018	2018-01-23	01	B1	58.80317	17.62533	40.9		0	20	Diatoms			-AU	Biovolume concentration	0.00018452140000000002	mm3/l								
2018	2018-01-23	01	B1	58.80317	17.62533	40.9		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.033220354300000005	mm3/l								
2018	2018-01-23	01	B1	58.80317	17.62533	40.9		0	20	Dinoflagellates			-AU	Biovolume concentration	0.004148789	mm3/l								
2018	2018-01-23	01	B1	58.80317	17.62533	40.9		0	20	Other protozoa				Biovolume concentration	0.0	mm3/l								
2017	2017-12-12	12	B1	58.80317	17.62533	44		0	20	Diatoms			-AU	Biovolume concentration	0.0005974368	mm3/l								
2017	2017-12-12	12	B1	58.80317	17.62533	44		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.0325069309	mm3/l								
2017	2017-12-12	12	B1	58.80317	17.62533	44		0	20	Dinoflagellates			-AU	Biovolume concentration	0.0028592549999999998	mm3/l								
2017	2017-12-12	12	B1	58.80317	17.62533	44		0	20	Cyanobacteria				Biovolume concentration	0.0	mm3/l		Bacteria	Cyanobacteria					
2017	2017-12-12	12	B1	58.80317	17.62533	44		0	20	Other protozoa				Biovolume concentration	0.0	mm3/l								
2017	2017-11-14	11	B1	58.80317	17.62533	40.3		0	20	Diatoms			-AU	Biovolume concentration	0.0268814834	mm3/l								
2017	2017-11-14	11	B1	58.80317	17.62533	40.3		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.0711240236	mm3/l								
2017	2017-11-14	11	B1	58.80317	17.62533	40.3		0	20	Dinoflagellates			-AU-MX	Biovolume concentration	0.013543095000000002	mm3/l								
2017	2017-11-14	11	B1	58.80317	17.62533	40.3		0	20	Cyanobacteria			-AU	Biovolume concentration	0.000306572	mm3/l		Bacteria	Cyanobacteria					
2017	2017-11-14	11	B1	58.80317	17.62533	40.3		0	20	Other protozoa				Biovolume concentration	0.0	mm3/l								
2017	2017-10-31	10	B1	58.80317	17.62533	40.7		0	20	Diatoms			-AU	Biovolume concentration	0.0448915524	mm3/l								
2017	2017-10-31	10	B1	58.80317	17.62533	40.7		0	20	Dinoflagellates			-AU-MX	Biovolume concentration	0.009789784000000001	mm3/l								
2017	2017-10-31	10	B1	58.80317	17.62533	40.7		0	20	Cyanobacteria			-AU	Biovolume concentration	0.0008026130000000001	mm3/l		Bacteria	Cyanobacteria					
2017	2017-10-31	10	B1	58.80317	17.62533	40.7		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.0636124122	mm3/l								
2017	2017-10-11	10	B1	58.80317	17.62533	40.3		0	20	Dinoflagellates			-AU-MX	Biovolume concentration	0.020787745000000003	mm3/l								
2017	2017-10-11	10	B1	58.80317	17.62533	40.3		0	20	Cyanobacteria			-AU	Biovolume concentration	0.010186319699999998	mm3/l		Bacteria	Cyanobacteria					
2017	2017-10-11	10	B1	58.80317	17.62533	40.3		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.13128474360000003	mm3/l								
2017	2017-10-11	10	B1	58.80317	17.62533	40.3		0	20	Diatoms			-AU	Biovolume concentration	0.0010187059	mm3/l								
2017	2017-10-11	10	B1	58.80317	17.62533	40.3		0	20	Other protozoa				Biovolume concentration	0.0	mm3/l								
2017	2017-09-27	09	B1	58.80317	17.62533	39.4		0	20	Diatoms			-AU	Biovolume concentration	0.0028262447	mm3/l								
2017	2017-09-27	09	B1	58.80317	17.62533	39.4		0	20	Dinoflagellates			-AU-MX	Biovolume concentration	0.16175495	mm3/l								
2017	2017-09-27	09	B1	58.80317	17.62533	39.4		0	20	Cyanobacteria			-AU	Biovolume concentration	0.090286403	mm3/l		Bacteria	Cyanobacteria					
2017	2017-09-27	09	B1	58.80317	17.62533	39.4		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.72626579913	mm3/l								
2017	2017-09-13	09	B1	58.80317	17.62533	39.6		0	20	Diatoms			-AU	Biovolume concentration	0.021702351	mm3/l								
2017	2017-09-13	09	B1	58.80317	17.62533	39.6		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.3716115169	mm3/l								
2017	2017-09-13	09	B1	58.80317	17.62533	39.6		0	20	Cyanobacteria			-AU	Biovolume concentration	0.0123412032	mm3/l		Bacteria	Cyanobacteria					
2017	2017-09-13	09	B1	58.80317	17.62533	39.6		0	20	Dinoflagellates			-AU-MX	Biovolume concentration	0.02978457	mm3/l								
2017	2017-09-13	09	B1	58.80317	17.62533	39.6		0	20	Other protozoa				Biovolume concentration	0.0	mm3/l								
2017	2017-08-30	08	B1	58.80317	17.62533	42.5		0	20	Diatoms			-AU	Biovolume concentration	0.0220530524	mm3/l								
2017	2017-08-30	08	B1	58.80317	17.62533	42.5		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.21269615239999995	mm3/l								
2017	2017-08-30	08	B1	58.80317	17.62533	42.5		0	20	Cyanobacteria			-AU	Biovolume concentration	0.032904518	mm3/l		Bacteria	Cyanobacteria					
2017	2017-08-30	08	B1	58.80317	17.62533	42.5		0	20	Dinoflagellates			-AU-MX	Biovolume concentration	0.05371485	mm3/l								
2017	2017-08-30	08	B1	58.80317	17.62533	42.5		0	20	Other protozoa				Biovolume concentration	0.0	mm3/l								
2017	2017-08-21	08	B1	58.80317	17.62533	42		0	20	Diatoms			-AU	Biovolume concentration	0.013293398	mm3/l								
2017	2017-08-21	08	B1	58.80317	17.62533	42		0	20	Cyanobacteria			-AU	Biovolume concentration	0.05471416559999999	mm3/l		Bacteria	Cyanobacteria					
2017	2017-08-21	08	B1	58.80317	17.62533	42		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.13129235699999997	mm3/l								
2017	2017-08-21	08	B1	58.80317	17.62533	42		0	20	Dinoflagellates			-AU-MX	Biovolume concentration	0.056102208	mm3/l								
2017	2017-08-21	08	B1	58.80317	17.62533	42		0	20	Other protozoa				Biovolume concentration	0.0	mm3/l								
2017	2017-08-02	08	B1	58.80317	17.62533	40		0	20	Diatoms			-AU	Biovolume concentration	0.0084550732	mm3/l								
2017	2017-08-02	08	B1	58.80317	17.62533	40		0	20	Dinoflagellates			-AU-MX	Biovolume concentration	0.26373809	mm3/l								
2017	2017-08-02	08	B1	58.80317	17.62533	40		0	20	Cyanobacteria			-AU	Biovolume concentration	0.07797925910000002	mm3/l		Bacteria	Cyanobacteria					
2017	2017-08-02	08	B1	58.80317	17.62533	40		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.16853636673000003	mm3/l								
2017	2017-07-18	07	B1	58.80317	17.62533			0	20	Other microalgae			-AU-MX	Biovolume concentration	0.1910273488	mm3/l								
2017	2017-07-18	07	B1	58.80317	17.62533			0	20	Cyanobacteria			-AU	Biovolume concentration	0.0444628702	mm3/l		Bacteria	Cyanobacteria					
2017	2017-07-18	07	B1	58.80317	17.62533			0	20	Diatoms			-AU	Biovolume concentration	0.052649637859999994	mm3/l								
2017	2017-07-18	07	B1	58.80317	17.62533			0	20	Dinoflagellates			-AU-MX	Biovolume concentration	0.270129538	mm3/l								
2017	2017-07-18	07	B1	58.80317	17.62533			0	20	Other protozoa				Biovolume concentration	0.0	mm3/l								
2017	2017-07-05	07	B1	58.80317	17.62533	41		0	20	Diatoms			-AU	Biovolume concentration	0.0076572824	mm3/l								
2017	2017-07-05	07	B1	58.80317	17.62533	41		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.1650712308	mm3/l								
2017	2017-07-05	07	B1	58.80317	17.62533	41		0	20	Cyanobacteria			-AU	Biovolume concentration	0.027328594799999998	mm3/l		Bacteria	Cyanobacteria					
2017	2017-07-05	07	B1	58.80317	17.62533	41		0	20	Dinoflagellates			-AU-MX	Biovolume concentration	0.187738532	mm3/l								
2017	2017-06-20	06	B1	58.80317	17.62533	40		0	20	Dinoflagellates			-AU-MX	Biovolume concentration	0.095643424	mm3/l								
2017	2017-06-20	06	B1	58.80317	17.62533	40		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.30083778142999995	mm3/l								
2017	2017-06-20	06	B1	58.80317	17.62533	40		0	20	Cyanobacteria			-AU	Biovolume concentration	0.0091560754	mm3/l		Bacteria	Cyanobacteria					
2017	2017-06-20	06	B1	58.80317	17.62533	40		0	20	Diatoms			-AU	Biovolume concentration	0.0044771119	mm3/l								
2017	2017-06-20	06	B1	58.80317	17.62533	40		0	20	Other protozoa				Biovolume concentration	0.0	mm3/l								
2017	2017-06-13	06	B1	58.80317	17.62533	41.3		0	20	Dinoflagellates			-AU-MX	Biovolume concentration	0.083116225	mm3/l								
2017	2017-06-13	06	B1	58.80317	17.62533	41.3		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.3586988521700001	mm3/l								
2017	2017-06-13	06	B1	58.80317	17.62533	41.3		0	20	Cyanobacteria			-AU	Biovolume concentration	0.0358574076	mm3/l		Bacteria	Cyanobacteria					
2017	2017-06-13	06	B1	58.80317	17.62533	41.3		0	20	Diatoms			-AU	Biovolume concentration	0.00373937206	mm3/l								
2017	2017-06-13	06	B1	58.80317	17.62533	41.3		0	20	Other protozoa				Biovolume concentration	0.0	mm3/l								
2017	2017-05-22	05	B1	58.80317	17.62533	41		0	20	Dinoflagellates			-AU-MX	Biovolume concentration	0.048334323000000005	mm3/l								
2017	2017-05-22	05	B1	58.80317	17.62533	41		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.12334985882999999	mm3/l								
2017	2017-05-22	05	B1	58.80317	17.62533	41		0	20	Cyanobacteria			-AU	Biovolume concentration	0.010819818400000002	mm3/l		Bacteria	Cyanobacteria					
2017	2017-05-22	05	B1	58.80317	17.62533	41		0	20	Diatoms				Biovolume concentration	0.0	mm3/l								
2017	2017-05-22	05	B1	58.80317	17.62533	41		0	20	Other protozoa				Biovolume concentration	0.0	mm3/l								
2017	2017-05-08	05	B1	58.80317	17.62533	41.4		0	20	Dinoflagellates			-AU-MX	Biovolume concentration	0.11588236500000001	mm3/l								
2017	2017-05-08	05	B1	58.80317	17.62533	41.4		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.14694729319999997	mm3/l								
2017	2017-05-08	05	B1	58.80317	17.62533	41.4		0	20	Cyanobacteria			-AU	Biovolume concentration	0.032450162	mm3/l		Bacteria	Cyanobacteria					
2017	2017-05-08	05	B1	58.80317	17.62533	41.4		0	20	Diatoms			-AU	Biovolume concentration	0.000151421	mm3/l								
2017	2017-05-08	05	B1	58.80317	17.62533	41.4		0	20	Other protozoa				Biovolume concentration	0.0	mm3/l								
2017	2017-04-27	04	B1	58.80317	17.62533	40.7		0	20	Dinoflagellates			-AU-MX	Biovolume concentration	0.140165543	mm3/l								
2017	2017-04-27	04	B1	58.80317	17.62533	40.7		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.15559767910000002	mm3/l								
2017	2017-04-27	04	B1	58.80317	17.62533	40.7		0	20	Cyanobacteria			-AU	Biovolume concentration	7.42365e-05	mm3/l		Bacteria	Cyanobacteria					
2017	2017-04-27	04	B1	58.80317	17.62533	40.7		0	20	Diatoms				Biovolume concentration	0.0	mm3/l								
2017	2017-04-27	04	B1	58.80317	17.62533	40.7		0	20	Other protozoa				Biovolume concentration	0.0	mm3/l								
2017	2017-04-18	04	B1	58.80317	17.62533	41.4		0	20	Cyanobacteria			-AU	Biovolume concentration	9.021349999999999e-05	mm3/l		Bacteria	Cyanobacteria					
2017	2017-04-18	04	B1	58.80317	17.62533	41.4		0	20	Diatoms			-AU	Biovolume concentration	0.00324161	mm3/l								
2017	2017-04-18	04	B1	58.80317	17.62533	41.4		0	20	Other microalgae			-AU-MX	Biovolume concentration	0.18331719459999998	mm3/l								
2017	2017-04-18	04	B1	58.80317	17.62533	41.4		0	20	Dinoflagellates			-AU-MX	Biovolume concentration	0.250448779	mm3/l								
