visit_year	sample_date	visit_month	station_name	sample_latitude_dd	sample_longitude_dd	water_depth_m	sample_id	sample_min_depth_m	sample_max_depth_m	scientific_name	species_flag_code	size_class	trophic_type	parameter	value	unit	plankton_group	taxon_kingdom	taxon_phylum	taxon_class	taxon_order	taxon_family	taxon_genus	taxon_hierarchy
2016	2016-07-19	07	B1	58.80317	17.62533	41.7		0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2016	2016-07-11	07	B1	58.80317	17.62533	42		0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2016	2016-06-21	06	B1	58.80317	17.62533	42		0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2016	2016-06-09	06	B1	58.80317	17.62533	41.5		0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2016	2016-05-25	05	B1	58.80317	17.62533	41.5		0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2016	2016-05-09	05	B1	58.80317	17.62533	41		0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2016	2016-04-27	04	B1	58.80317	17.62533	42		0	20	Thalassiosira			AU	Biovolume concentration	0.01108366	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2016	2016-04-19	04	B1	58.80317	17.62533	42		0	20	Thalassiosira			AU	Biovolume concentration	0.008748820000000001	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2016	2016-04-11	04	B1	58.80317	17.62533	41.3		0	20	Thalassiosira			AU	Biovolume concentration	0.00343359	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2016	2016-04-05	04	B1	58.80317	17.62533	40.5		0	20	Thalassiosira			AU	Biovolume concentration	0.08500909000000001	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2016	2016-03-29	03	B1	58.80317	17.62533	41		0	20	Thalassiosira			AU	Biovolume concentration	0.062384819999999994	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2016	2016-03-14	03	B1	58.80317	17.62533			0	20	Thalassiosira			AU	Biovolume concentration	0.04152966	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2016	2016-02-16	02	B1	58.80317	17.62533	41		0	20	Thalassiosira			AU	Biovolume concentration	0.000490625	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2016	2016-01-12	01	B1	58.80317	17.62533	41		0	20	Thalassiosira			AU	Biovolume concentration	0.000122656	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2015	2015-12-08	12	B1	58.80317	17.62533	41	1	0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2015	2015-11-10	11	B1	58.80317	17.62533	42	1	0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2015	2015-10-21	10	B1	58.80317	17.62533	42.9	1	0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2015	2015-10-06	10	B1	58.80317	17.62533		1	0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2015	2015-09-23	09	B1	58.80317	17.62533	42	1	0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2015	2015-09-08	09	B1	58.80317	17.62533		1	0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2015	2015-08-26	08	B1	58.80317	17.62533	41	1	0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2015	2015-08-11	08	B1	58.80317	17.62533	40.8	1	0	20	Thalassiosira			AU	Biovolume concentration	0.0017168	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2015	2015-07-30	07	B1	58.80317	17.62533	40.2	1	0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2015	2015-07-14	07	B1	58.80317	17.62533	45	1	0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2015	2015-07-01	07	B1	58.80317	17.62533	41.5	1	0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2015	2015-06-16	06	B1	58.80317	17.62533	41.5	1	0	20	Thalassiosira			AU	Biovolume concentration	0.030353900000000003	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2015	2015-06-04	06	B1	58.80317	17.62533	42	1	0	20	Thalassiosira			AU	Biovolume concentration	0.008829281999999999	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2015	2015-05-21	05	B1	58.80317	17.62533	42	1	0	20	Thalassiosira			AU	Biovolume concentration	0.0158684	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2015	2015-05-05	05	B1	58.80317	17.62533	42.8	1	0	20	Thalassiosira			AU	Biovolume concentration	0.12496288	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2015	2015-04-28	04	B1	58.80317	17.62533	41.2	1	0	20	Thalassiosira			AU	Biovolume concentration	0.1428874	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2015	2015-04-22	04	B1	58.80317	17.62533	41	1	0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2015	2015-04-14	04	B1	58.80317	17.62533	42	1	0	20	Thalassiosira			AU	Biovolume concentration	0.1617284	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2015	2015-04-08	04	B1	58.80317	17.62533		1	0	20	Thalassiosira			AU	Biovolume concentration	0.20079343	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2015	2015-03-31	03	B1	58.80317	17.62533	40	1	0	20	Thalassiosira			AU	Biovolume concentration	0.29314260999999997	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2015	2015-03-25	03	B1	58.80317	17.62533	41	1	0	20	Thalassiosira			AU	Biovolume concentration	0.30403961	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2015	2015-03-11	03	B1	58.80317	17.62533	42.5	1	0	20	Thalassiosira			AU	Biovolume concentration	0.00098125	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2015	2015-02-10	02	B1	58.80317	17.62533	42	1	0	20	Thalassiosira			AU	Biovolume concentration	0.000581881	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2015	2015-01-22	01	B1	58.80317	17.62533	42	1	0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2014	2014-12-09	12	B1	58.80317	17.62533	42.5		0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2014	2014-11-11	11	B1	58.80317	17.62533	40		0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2014	2014-10-21	10	B1	58.80317	17.62533	40.2		0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2014	2014-10-09	10	B1	58.80317	17.62533			0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2014	2014-09-23	09	B1	58.80317	17.62533	41.5		0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2014	2014-09-09	09	B1	58.80317	17.62533			0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2014	2014-08-26	08	B1	58.80317	17.62533			0	20	Thalassiosira			AU	Biovolume concentration	0.000490625	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2014	2014-08-12	08	B1	58.80317	17.62533			0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2014	2014-07-31	07	B1	58.80317	17.62533	40.2		0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2014	2014-07-17	07	B1	58.80317	17.62533	41.3		0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2014	2014-07-03	07	B1	58.80317	17.62533			0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2014	2014-06-16	06	B1	58.80317	17.62533			0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2014	2014-06-03	06	B1	58.80317	17.62533	41.5		0	14	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2014	2014-05-19	05	B1	58.80317	17.62533	41		0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2014	2014-05-06	05	B1	58.80317	17.62533	41		0	20	Thalassiosira			AU	Biovolume concentration	0.000735937	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2014	2014-04-29	04	B1	58.80317	17.62533	42		0	20	Thalassiosira			AU	Biovolume concentration	0.0437147	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2014	2014-04-22	04	B1	58.80317	17.62533	41		0	20	Thalassiosira			AU	Biovolume concentration	0.15068089	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2014	2014-04-15	04	B1	58.80317	17.62533			0	20	Thalassiosira			AU	Biovolume concentration	0.47865991	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2014	2014-04-08	04	B1	58.80317	17.62533			0	20	Thalassiosira			AU	Biovolume concentration	1.1789838000000001	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2014	2014-04-01	04	B1	58.80317	17.62533			0	20	Thalassiosira			AU	Biovolume concentration	0.1728871	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2014	2014-03-24	03	B1	58.80317	17.62533	41		0	20	Thalassiosira			AU	Biovolume concentration	0.00637812	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2014	2014-03-10	03	B1	58.80317	17.62533	43		0	20	Thalassiosira			AU	Biovolume concentration	0.00122656	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2014	2014-02-11	02	B1	58.80317	17.62533	42		0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
2014	2014-01-14	01	B1	58.80317	17.62533	42		0	20	Thalassiosira				Biovolume concentration	0.0	mm3/l		Chromista	Ochrophyta	Bacillariophyceae	Thalassiosirales	Thalassiosiraceae	Thalassiosira	
